-80.000000000000000	-21.989268
-79.000000000000000	-21.429302
-78.000000000000000	-20.919255
-77.000000000000000	-20.451222
-76.000000000000000	-20.019062
-75.000000000000000	-19.617906
-74.000000000000000	-19.243828
-73.000000000000000	-18.893619
-72.000000000000000	-18.564619
-71.000000000000000	-18.254602
-70.000000000000000	-17.961684
-69.000000000000000	-17.684258
-68.000000000000000	-17.420940
-67.000000000000000	-17.170533
-66.000000000000000	-16.931992
-65.000000000000000	-16.704400
-64.000000000000000	-16.486950
-63.000000000000000	-16.278925
-62.000000000000000	-16.079688
-61.000000000000000	-15.888667
-60.000000000000000	-15.705350
-59.000000000000000	-15.529277
-58.000000000000000	-15.360030
-57.000000000000000	-15.197229
-56.000000000000000	-15.040531
-55.000000000000000	-14.889620
-54.000000000000000	-14.744208
-53.000000000000000	-14.604029
-52.000000000000000	-14.468838
-51.000000000000000	-14.338407
-50.000000000000000	-14.212523
-49.000000000000000	-14.090985
-48.000000000000000	-13.973601
-47.000000000000000	-13.860185
-46.000000000000000	-13.750552
-45.000000000000000	-13.644518
-44.000000000000000	-13.541890
-43.000000000000000	-13.442462
-42.000000000000000	-13.346006
-41.000000000000000	-13.252268
-40.000000000000000	-13.160951
-39.000000000000000	-13.071708
-38.000000000000000	-12.984125
-37.000000000000000	-12.897707
-36.000000000000000	-12.811865
-35.000000000000000	-12.725892
-34.000000000000000	-12.638956
-33.000000000000000	-12.550082
-32.000000000000000	-12.458150
-31.000000000000000	-12.361889
-30.000000000000000	-12.259892
-29.000000000000000	-12.150643
-28.000000000000000	-12.032558
-27.000000000000000	-11.904042
-26.000000000000000	-11.763576
-25.000000000000000	-11.609801
-24.000000000000000	-11.441629
-23.000000000000000	-11.258338
-22.000000000000000	-11.059670
-21.000000000000000	-10.845898
-20.000000000000000	-10.617863
-19.000000000000000	-10.376975
-18.000000000000000	-10.125176
-17.000000000000000	-9.864866
-16.000000000000000	-9.598809
-15.000000000000000	-9.330021
-14.000000000000000	-9.061653
-13.000000000000000	-8.796888
-12.000000000000000	-8.538845
-11.000000000000000	-8.290506
-10.000000000000000	-8.054656
-9.000000000000000	-7.833849
-8.000000000000000	-7.630381
-7.000000000000000	-7.446281
-6.000000000000000	-7.283310
-5.000000000000000	-7.142967
-4.000000000000000	-7.026495
-3.000000000000000	-6.934893
-2.000000000000000	-6.868925
-1.000000000000000	-6.829131
 0.000000000000000	-6.815831
 1.000000000000000	-6.829131
 2.000000000000000	-6.868925
 3.000000000000000	-6.934893
 4.000000000000000	-7.026495
 5.000000000000000	-7.142967
 6.000000000000000	-7.283310
 7.000000000000000	-7.446281
 8.000000000000000	-7.630381
 9.000000000000000	-7.833849
10.000000000000000	-8.054656
11.000000000000000	-8.290506
12.000000000000000	-8.538845
13.000000000000000	-8.796888
14.000000000000000	-9.061653
15.000000000000000	-9.330021
16.000000000000000	-9.598809
17.000000000000000	-9.864866
18.000000000000000	-10.125176
19.000000000000000	-10.376975
20.000000000000000	-10.617863
21.000000000000000	-10.845898
22.000000000000000	-11.059670
23.000000000000000	-11.258338
24.000000000000000	-11.441629
25.000000000000000	-11.609801
26.000000000000000	-11.763576
27.000000000000000	-11.904042
28.000000000000000	-12.032558
29.000000000000000	-12.150643
30.000000000000000	-12.259892
31.000000000000000	-12.361889
32.000000000000000	-12.458150
33.000000000000000	-12.550082
34.000000000000000	-12.638956
35.000000000000000	-12.725892
36.000000000000000	-12.811865
37.000000000000000	-12.897707
38.000000000000000	-12.984125
39.000000000000000	-13.071708
40.000000000000000	-13.160951
41.000000000000000	-13.252268
42.000000000000000	-13.346006
43.000000000000000	-13.442462
44.000000000000000	-13.541890
45.000000000000000	-13.644518
46.000000000000000	-13.750552
47.000000000000000	-13.860185
48.000000000000000	-13.973601
49.000000000000000	-14.090985
50.000000000000000	-14.212523
51.000000000000000	-14.338407
52.000000000000000	-14.468838
53.000000000000000	-14.604029
54.000000000000000	-14.744208
55.000000000000000	-14.889620
56.000000000000000	-15.040531
57.000000000000000	-15.197229
58.000000000000000	-15.360030
59.000000000000000	-15.529277
60.000000000000000	-15.705350
61.000000000000000	-15.888667
62.000000000000000	-16.079688
63.000000000000000	-16.278925
64.000000000000000	-16.486950
65.000000000000000	-16.704400
66.000000000000000	-16.931992
67.000000000000000	-17.170533
68.000000000000000	-17.420940
69.000000000000000	-17.684258
70.000000000000000	-17.961684
71.000000000000000	-18.254602
72.000000000000000	-18.564619
73.000000000000000	-18.893619
74.000000000000000	-19.243828
75.000000000000000	-19.617906
76.000000000000000	-20.019062
77.000000000000000	-20.451222
78.000000000000000	-20.919255
79.000000000000000	-21.429302
80.000000000000000	-21.989268
